Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
FLL,ORD,Fort Lauderdale-FL,Chicago-IL,123,188,1,1182,199909,4760522,17655010
MSP,DTW,Minneapolis-MN,Detroit-MI,0,173,1,528,200106,3024111,8958464
ELP,DFW,El Paso-TX,Dallas-TX,0,0,1,551,200312,694672,11164066
CHS,ATL,Charleston-SC,Atlanta-GA,24,141,1,259,199709,534013,3756986
MCI,TUS,Kansas City-MO,Tucson-AZ,68,137,1,1036,200409,1935840,924205
OAK,DLH,Oakland-CA,Duluth-MN,0,0,1,1650,200604,4162783,273716
IAD,BOS,Washington-DC,Boston-MA,101,126,1,413,199909,9231820,8550938
VGT,MCE,Las Vegas-NV,Merced-CA,725,1053,61,304,200603,1778129,240516
AMA,AUS,Amarillo-TX,Austin-TX,50,50,1,419,200208,230227,1353176
COS,ATL,Colorado Springs-CO,Atlanta-GA,56,142,1,1185,199704,499768,3756986
OMA,YIP,Omaha-NE,Detroit-MI,0,0,1,641,200403,800459,8996622
SLC,FAR,Salt Lake City-UT,Fargo-ND,29,50,1,865,200708,1092594,192358
SAN,BOS,San Diego-CA,Boston-MA,3319,4118,29,2588,200411,2935672,8912958
SBN,MDW,South Bend-IN,Chicago-IL,40,50,1,74,200608,316071,18797710
RFD,DTW,Rockford-IL,Detroit-MI,0,0,2,295,200209,327080,8972134
GEG,BTM,Spokane-WA,Butte-MT,89,432,24,265,199204,381635,34211
VLD,ATL,Valdosta-GA,Atlanta-GA,13,50,1,208,200212,121497,4555490
SFO,AUS,San Francisco-CA,Austin-TX,55,188,1,1504,200705,8404372,1594525
JFK,DOV,New York-NY,Dover-DE,0,0,2,138,200812,37937002,155492
BOS,TOL,Boston-MA,Toledo-OH,0,0,1,660,200603,8946954,673647
MCO,ATL,Orlando-FL,Atlanta-GA,0,0,1,403,200804,2060968,5385586
BMI,OMA,Bloomington-IL,Omaha-NE,141,548,4,369,200012,150897,769117
LWS,YKM,Lewiston-ID,Yakima-WA,0,0,1,169,200904,60643,239054
LEX,ORD,Lexington-KY,Chicago-IL,33,37,1,323,200805,464042,19031272
DFW,MIA,Dallas-TX,Miami-FL,44,165,1,1121,199902,9703564,9521044
LAN,ORD,Lansing-MI,Chicago-IL,23,34,1,179,199408,444066,17018756
LAS,MIA,Las Vegas-NV,Miami-FL,14,173,1,2175,200303,1572924,10561342
MEM,LRD,Memphis-TN,Laredo-TX,0,0,1,762,200010,1208269,194523
JFK,DFW,New York-NY,Dallas-TX,0,268,1,1391,200703,37802334,12313304
IAH,OMA,Houston-TX,Omaha-NE,5868,6950,139,781,200702,5597674,829183
SLC,EWR,Salt Lake City-UT,Newark-NJ,514,520,5,1968,200408,1030597,18747431
LAS,AUS,Las Vegas-NV,Austin-TX,63,122,1,1085,199910,1217155,1146050
CMH,DFW,Columbus-OH,Dallas-TX,1773,2300,46,927,200308,1678827,11164066
CMI,ORD,Champaign-IL,Chicago-IL,15,36,1,135,199301,200804,16876600
CAE,ABY,Columbia-SC,Albany-GA,0,0,13,244,200712,719622,163646
MDW,OMA,Chicago-IL,Omaha-NE,103,122,1,423,200611,18797710,820051
ABQ,TUL,Albuquerque-NM,Tulsa-OK,1020,1950,39,608,200711,834685,905678
ATL,TUS,Atlanta-GA,Tucson-AZ,124,124,1,1541,200708,5267527,996593
LEX,GYY,Lexington-KY,Gary-IN,0,0,1,289,200507,439164,9362080
EVV,ATL,Evansville-IN,Atlanta-GA,926,1500,30,350,200408,346745,4802300
YKM,YKM,Yakima-WA,Yakima-WA,0,0,1,0,200408,227013,227013
BTR,MOB,Baton Rouge-LA,Mobile-AL,4253,12922,91,174,199307,649375,393816
SPS,BGR,Wichita Falls-TX,Bangor-ME,6,15,1,1741,200309,150809,147123
PFN,ATL,Panama City-FL,Atlanta-GA,1,30,1,247,199903,147958,3988728
LAX,DOV,Los Angeles-CA,Dover-DE,0,0,1,2394,200711,25385206,152090
RNO,FAT,Reno-NV,Fresno-CA,710,3552,24,188,199102,265040,688511
BQK,ATL,Brunswick-GA,Atlanta-GA,0,173,1,238,200705,101640,5267527
STL,PIA,St. Louis-MO,Peoria-IL,0,0,1,137,200401,2759153,366024
CVG,TUL,Cincinnati-OH,Tulsa-OK,1727,2498,50,646,200602,2122711,892635
LAX,EWR,Los Angeles-CA,Newark-NJ,29878,37606,207,2454,199810,23895178,17341505
DAY,FNT,Dayton-OH,Flint-MI,0,0,4,213,200710,839563,434086
IAH,EWR,Houston-TX,Newark-NJ,71,183,1,1400,199704,4351339,17264316
ABQ,TPA,Albuquerque-NM,Tampa-FL,89,122,1,1497,200010,731712,2404273
MSY,DAL,New Orleans-LA,Dallas-TX,406,548,4,437,200105,1311131,10709246
MHT,TPA,Manchester-NH,Tampa-FL,50,128,1,1204,199402,345353,2154044
DAL,ATL,Dallas-TX,Atlanta-GA,1502,2040,51,721,200111,10709246,4432950
LFT,DFW,Lafayette-LA,Dallas-TX,86,100,2,351,200604,254839,11998822
EKO,DFW,Elko-NV,Dallas-TX,86,124,1,1170,199511,42918,8787062
ATL,AFW,Atlanta-GA,Dallas-TX,0,0,4,747,200603,5119641,11998822
DTW,OMA,Detroit-MI,Omaha-NE,3423,4396,89,651,200412,8996622,800459
COS,EKO,Colorado Springs-CO,Elko-NV,75,122,1,605,200202,566091,45640
BDL,TPA,Hartford-CT,Tampa-FL,40,110,1,1111,199509,1108575,2175213
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,9,3043,200009,320434,10392376
MMI,YIP,Athens-TN,Detroit-MI,0,0,1,475,200008,49171,8914942
MEM,DAL,Memphis-TN,Dallas-TX,40,50,1,423,200609,1280666,11998822
CLT,TPA,Charlotte-NC,Tampa-FL,55,68,1,508,199109,1050648,2098618
DTW,SLN,Detroit-MI,Salina-KS,0,0,1,789,200012,8914942,59835
DTW,PIA,Detroit-MI,Peoria-IL,1479,2450,49,346,200802,8847562,372638
BMI,DFW,Bloomington-IL,Dallas-TX,56,88,2,690,200904,167699,12895230
AUS,BOS,Austin-TX,Boston-MA,1362,3614,26,1695,199709,1067953,8460622
ILN,BUF,Wilmington-OH,Buffalo-NY,0,0,6,357,200808,43152,1124055
IND,YIP,Indianapolis-IN,Detroit-MI,0,0,1,225,200104,1556076,8958464
YIP,YIP,Detroit-MI,Detroit-MI,0,0,1,0,200107,8958464,8958464
BHM,ACT,Birmingham-AL,Waco-TX,156,173,1,625,200308,1073439,219485
TCM,TUS,Tacoma-WA,Tucson-AZ,0,120,1,1202,200701,3307360,996593
PIA,ORD,Peoria-IL,Chicago-IL,0,0,1,130,200403,366024,18664180
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,199406,34144436,17018756
ATL,DFW,Atlanta-GA,Dallas-TX,0,262,1,732,200805,5385586,12602170
BWI,MIA,Baltimore-MD,Miami-FL,412,440,4,946,199102,2410834,8312530
RFD,DTW,Rockford-IL,Detroit-MI,0,0,9,295,200204,327080,8972134
SLC,ACT,Salt Lake City-UT,Waco-TX,124,124,1,1036,199407,852741,197326
FSD,ORD,Sioux Falls-SD,Chicago-IL,105,132,2,462,200803,233503,19031272
PHX,BOS,Phoenix-AZ,Boston-MA,127,148,1,2300,199209,2366971,8227058
FSM,DFW,Fort Smith-AR,Dallas-TX,142,300,6,227,200110,275457,10709246
MSP,EKO,Minneapolis-MN,Elko-NV,77,122,1,1176,200407,3106569,44964
BDL,BGR,Hartford-CT,Bangor-ME,0,19,1,277,199606,1107497,145702
MSY,AGS,New Orleans-LA,Augusta-GA,106,142,1,541,200705,1109415,529045
TUL,DAL,Tulsa-OK,Dallas-TX,145,244,2,237,200910,929015,12895230
CLE,MDW,Cleveland-OH,Chicago-IL,0,50,1,307,200908,2091286,19161134
JAN,ADS,Jackson-MS,Dallas-TX,0,0,1,397,200410,515995,11379964
EKO,ACT,Elko-NV,Waco-TX,43,122,1,1212,199905,47319,204244
CVG,MOB,Cincinnati-OH,Mobile-AL,2215,4250,85,611,200009,2014665,400061
EVV,ORD,Evansville-IN,Chicago-IL,84,111,3,273,200912,351911,19161134
ELP,AUS,El Paso-TX,Austin-TX,10458,14933,109,525,199903,701908,1146050
HLM,ATL,Holland-MI,Atlanta-GA,0,0,1,638,200610,256851,5119641
SPS,EKO,Wichita Falls-TX,Elko-NV,85,122,1,1059,200404,151064,44964
ORH,BOS,Worcester-MA,Boston-MA,13,144,1,45,199308,710661,8260582
MSP,TOL,Minneapolis-MN,Toledo-OH,0,0,1,526,200005,2981616,659224
PWM,ATL,Portland-ME,Atlanta-GA,3527,3920,56,1027,200901,516826,5475213
TPA,DAY,Tampa-FL,Dayton-OH,128,128,1,828,199003,2075572,844660
PIT,CAK,Pittsburgh-PA,Akron-OH,34,37,1,70,200505,2372328,700649
ELP,LRD,El Paso-TX,Laredo-TX,0,0,2,506,200802,738416,235937
ALB,CAK,Albany-NY,Akron-OH,19,30,1,414,200003,827227,695971
ATL,AUS,Atlanta-GA,Austin-TX,50,50,1,812,200408,4802300,1418999
SGF,ATL,Springfield-MO,Atlanta-GA,224,224,1,563,200303,385508,4673146
BWI,DAY,Baltimore-MD,Dayton-OH,0,0,1,406,200305,2621815,845508
BGM,ELM,Binghamton-NY,Elmira-NY,43,100,1,48,199909,247462,91738
MIA,AUS,Miami-FL,Austin-TX,2286,4309,31,1107,199801,9383038,1104612
ANC,ATL,Anchorage-AK,Atlanta-GA,0,0,1,3417,200910,374553,5475213
MEM,DFW,Memphis-TN,Dallas-TX,0,86,1,432,200606,1280666,11998822
GRR,MDW,Grand Rapids-MI,Chicago-IL,1074,1767,93,137,199806,711725,17529224
ORD,DFW,Chicago-IL,Dallas-TX,0,0,0,802,199907,17655010,9703564
ILN,EWR,Wilmington-OH,Newark-NJ,0,0,17,520,200409,41798,18747431
DFW,DFW,Dallas-TX,Dallas-TX,0,0,1,0,200610,11998822,11998822
OKK,YIP,Kokomo-IN,Detroit-MI,0,0,2,176,200309,100923,8985512
LAX,BOS,Los Angeles-CA,Boston-MA,440,579,3,2611,200510,25522350,8917782
BHM,ATL,Birmingham-AL,Atlanta-GA,37,107,1,134,200008,1053394,4281905
RDU,ORD,Raleigh-NC,Chicago-IL,31,142,1,647,200403,916790,18664180
TOL,DAY,Toledo-OH,Dayton-OH,0,120,1,119,200712,675351,839563
GRR,TPA,Grand Rapids-MI,Tampa-FL,54,100,1,1041,200606,770744,2684639
MQT,DTW,Marquette-MI,Detroit-MI,320,510,15,364,200111,64616,8958464
SLC,CWA,Salt Lake City-UT,Wausau-WI,104,122,1,1163,200004,972653,125905
PDX,MDW,Portland-OR,Chicago-IL,8339,12595,92,1751,200810,2203745,19031272
MIA,OPF,Miami-FL,Miami-FL,0,0,1,8,200506,10886318,10886318
TOL,EWR,Toledo-OH,Newark-NJ,0,0,7,506,200509,673162,18798114
LAS,DFW,Las Vegas-NV,Dallas-TX,80,122,1,1055,199409,938611,8613622
ORD,OMA,Chicago-IL,Omaha-NE,25,50,1,416,200804,19031272,839265
CLT,PIA,Charlotte-NC,Peoria-IL,12,70,1,607,199102,1050648,361193
DTW,MDW,Detroit-MI,Chicago-IL,64,112,1,229,199207,8653794,16720340
STL,DAL,St. Louis-MO,Dallas-TX,14861,19865,145,546,200911,2828990,12895230
ORD,DFW,Chicago-IL,Dallas-TX,0,150,1,802,200508,18724160,11632814
ANC,DAY,Anchorage-AK,Dayton-OH,0,0,1,3079,199012,267734,844660
IND,DTW,Indianapolis-IN,Detroit-MI,0,0,1,231,200610,1671898,8969084
MDT,TOL,Harrisburg-PA,Toledo-OH,0,0,1,381,199811,499340,651021
PHL,TOL,Philadelphia-PA,Toledo-OH,0,0,3,464,200703,11825356,675351
ABQ,TUS,Albuquerque-NM,Tucson-AZ,0,120,1,321,200508,798722,948965
PDX,RDM,Portland-OR,Bend-OR,6414,8917,241,116,199812,1829786,105731
IND,ALB,Indianapolis-IN,Albany-NY,19,50,1,682,200708,1697656,852019
SEA,EKO,Seattle-WA,Elko-NV,805,992,8,560,199212,5347562,38698
MHT,ATL,Manchester-NH,Atlanta-GA,130,134,1,952,200704,402731,5267527
RDU,TPA,Raleigh-NC,Tampa-FL,19,122,1,587,200611,998979,2684639
TYS,BUF,Knoxville-TN,Buffalo-NY,0,145,1,566,199407,575840,1186544
DTW,AUS,Detroit-MI,Austin-TX,473,740,5,1149,200511,8988796,1464309
STL,JLN,St. Louis-MO,Joplin-MO,175,612,9,251,199909,2663420,149981
PDT,YKM,Pendleton-OR,Yakima-WA,0,0,2,101,200704,84173,232288
FNT,TPA,Flint-MI,Tampa-FL,286,468,4,1036,200509,439216,2638814
LIT,MDW,Little Rock-AR,Chicago-IL,87,122,1,544,200506,645679,18724160
MDW,DET,Chicago-IL,Detroit-MI,4199,6230,51,248,199306,16876600,8711888
DFW,EKO,Dallas-TX,Elko-NV,108,122,1,1170,200403,11379964,44964
BHM,ORD,Birmingham-AL,Chicago-IL,18,109,1,584,199301,990167,16876600
JAN,MDW,Jackson-MS,Chicago-IL,71,244,2,666,199709,479379,17405264
ORD,AUS,Chicago-IL,Austin-TX,259,630,5,972,199405,17018756,964803
EKO,ACT,Elko-NV,Waco-TX,183,248,2,1212,199510,42918,198780
PIT,DAY,Pittsburgh-PA,Dayton-OH,0,0,0,215,199211,2477012,856638
MEM,ATL,Memphis-TN,Atlanta-GA,0,0,1,332,200702,1290610,5267527
DCA,DTW,Washington-DC,Detroit-MI,13153,23250,155,405,199904,9231820,8962394
PHX,DAL,Phoenix-AZ,Dallas-TX,45,137,1,879,199810,2930726,9475022
PBI,BOS,West Palm Beach-FL,Boston-MA,114,118,1,1197,200007,5025806,8805222
MBS,ORD,Saginaw-MI,Chicago-IL,61,108,1,222,199011,212051,16395048
ABE,BOS,Allentown-PA,Boston-MA,0,0,16,258,200402,776048,8912958
LGA,MDW,New York-NY,Chicago-IL,108,113,1,725,199010,33737966,16395048
BHM,ATL,Birmingham-AL,Atlanta-GA,0,148,1,134,200311,1073439,4673146
IAH,DAL,Houston-TX,Dallas-TX,28,137,1,217,200208,4978638,10953156
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,9,3043,200602,359341,11998822
PIT,AUS,Pittsburgh-PA,Austin-TX,36,143,1,1207,199308,2478989,931671
AUS,DFW,Austin-TX,Dallas-TX,0,0,0,183,199309,931671,8450926
DFW,MDW,Dallas-TX,Chicago-IL,104,216,1,797,200302,11164066,18572324
MCI,AUS,Kansas City-MO,Austin-TX,1311,4032,48,650,200302,1912368,1382693
LAX,TOL,Los Angeles-CA,Toledo-OH,0,0,5,1952,200212,25269954,666252
LGA,TPA,New York-NY,Tampa-FL,204,432,3,1011,199201,33861848,2113572
SNA,ORD,Santa Ana-CA,Chicago-IL,602,690,5,1726,200407,12764590,18664180
STL,DAL,St. Louis-MO,Dallas-TX,167,366,3,546,200912,2828990,12895230
MBS,DLH,Saginaw-MI,Duluth-MN,92,110,1,457,200703,202006,273889
OMA,SLN,Omaha-NE,Salina-KS,1,19,1,197,200301,790535,59829
MDW,ALB,Chicago-IL,Albany-NY,311,411,3,717,200508,18724160,846357
ABQ,EKO,Albuquerque-NM,Elko-NV,90,124,1,640,199407,656887,41668
HSV,ORD,Huntsville-AL,Chicago-IL,0,0,1,510,200303,358448,18572324
AMA,ORD,Amarillo-TX,Chicago-IL,99,129,1,879,200105,228333,18385002
LAX,SLN,Los Angeles-CA,Salina-KS,0,0,1,1202,200301,25434866,59829
MSY,MIA,New Orleans-LA,Miami-FL,0,70,1,674,200712,1109415,10930366
MCI,AUS,Kansas City-MO,Austin-TX,197,800,16,650,200704,2011857,1594525
EWR,BOS,Newark-NJ,Boston-MA,0,155,1,200,200306,18671320,8916374
RST,ORD,Rochester-MN,Chicago-IL,169,750,5,268,199001,142554,16395048
JFK,TOL,New York-NY,Toledo-OH,0,0,1,527,200003,36705486,659224
CLT,EWR,Charlotte-NC,Newark-NJ,34,141,1,528,199906,1255975,17431724
LRD,DAY,Laredo-TX,Dayton-OH,0,0,1,1219,200504,220968,843575
EWR,FTW,Newark-NJ,Dallas-TX,0,100,1,1391,200706,18901167,12313304
CVG,ATL,Cincinnati-OH,Atlanta-GA,0,174,1,373,200908,2171896,5475213
PVD,OPF,Providence-RI,Miami-FL,0,0,1,1202,199904,1511077,9521044
RIC,MIA,Richmond-VA,Miami-FL,194,250,5,826,200504,1174017,10886318
LIT,DFW,Little Rock-AR,Dallas-TX,0,119,1,304,199502,564592,8787062
RFD,LRD,Rockford-IL,Laredo-TX,0,0,12,1166,200312,331209,210229
TPA,BOS,Tampa-FL,Boston-MA,727,1160,8,1185,199708,2225002,8460622
OMA,MIA,Omaha-NE,Miami-FL,2,8,1,1393,200801,839265,11003504
GSO,TPA,Greensboro-NC,Tampa-FL,0,0,1,580,200103,652373,2442189
LGA,DFW,New York-NY,Dallas-TX,95,150,1,1389,199908,34863448,9703564
ABE,EWR,Allentown-PA,Newark-NJ,29,46,1,67,199605,710211,17190036
HSV,DFW,Huntsville-AL,Dallas-TX,129,276,2,603,199312,322373,8450926
XNA,DAL,Fayetteville-AR,Dallas-TX,80,400,8,278,200903,464623,12895230
FOE,EKO,Topeka-KS,Elko-NV,70,124,1,1075,200107,224906,46622
MIA,MIA,Miami-FL,Miami-FL,0,0,1,0,200004,10051612,10051612
MCO,APF,Orlando-FL,Naples-FL,167,475,25,159,199609,1422502,185998
TPA,MIA,Tampa-FL,Miami-FL,0,37,1,204,200502,2638814,10886318
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,21,3043,200708,360908,12313304
OAK,DTW,Oakland-CA,Detroit-MI,137,264,1,2068,200310,4153143,8985512
LIT,DAL,Little Rock-AR,Dallas-TX,1458,2740,20,296,200309,629617,11164066
ILN,FAT,Wilmington-OH,Fresno-CA,0,0,9,1949,200410,41798,857162
MIA,EWR,Miami-FL,Newark-NJ,0,170,1,1086,200310,10561342,18671320
ABQ,MDW,Albuquerque-NM,Chicago-IL,7187,7535,55,1121,200706,834685,18903872
ANC,TOL,Anchorage-AK,Toledo-OH,0,0,6,3003,199208,289910,653355
ELP,DAY,El Paso-TX,Dayton-OH,0,0,1,1358,200705,727828,839563
GYY,TOL,Gary-IN,Toledo-OH,0,0,1,187,200203,9245135,666252
HNL,DFW,Honolulu-HI,Dallas-TX,0,0,0,3784,199706,873115,9231044
RDU,MDW,Raleigh-NC,Chicago-IL,81,122,1,632,200304,889313,18572324
SAV,EWR,Savannah-GA,Newark-NJ,1299,2400,48,708,200301,304965,18671320
IND,FNT,Indianapolis-IN,Flint-MI,0,0,1,260,200307,1600165,439544
ROC,ELM,Rochester-NY,Elmira-NY,0,0,1,77,200212,1041120,90409
ANC,DAY,Anchorage-AK,Dayton-OH,0,0,1,3079,200207,332703,845416
FLL,TPA,Fort Lauderdale-FL,Tampa-FL,0,66,1,197,200506,5443159,2638814
OMA,EWR,Omaha-NE,Newark-NJ,2749,3800,76,1133,200811,839265,18968501
GRR,ATL,Grand Rapids-MI,Atlanta-GA,38,76,1,640,200911,778009,5475213
SLC,BOS,Salt Lake City-UT,Boston-MA,72,254,1,2105,199310,833385,8260582
TPA,ABI,Tampa-FL,Abilene-TX,131,140,1,1069,200710,2711222,159005
MDW,MIA,Chicago-IL,Miami-FL,6573,10500,60,1182,200205,18490270,10425204
DFW,DFW,Dallas-TX,Dallas-TX,0,210,1,0,200705,12313304,12313304
ACY,ERI,Atlantic City-NJ,Erie-PA,113,115,1,345,199709,236224,279513
FAT,DFW,Fresno-CA,Dallas-TX,1088,4200,28,1313,199303,717746,8450926
MOT,ORD,Minot-ND,Chicago-IL,70,100,1,783,199911,67121,17655010
DSM,EWR,Des Moines-IA,Newark-NJ,367,629,17,1016,200303,504107,18671320
MCF,DFW,Tampa-FL,Dallas-TX,145,173,1,933,200711,2711222,12313304
MSP,BUF,Minneapolis-MN,Buffalo-NY,75,125,1,734,200403,3106569,1148714
BWI,ATL,Baltimore-MD,Atlanta-GA,0,168,1,576,200906,2690886,5475213
ICT,ORD,Wichita-KS,Chicago-IL,45,108,1,588,199408,542297,17018756
MEM,MDW,Memphis-TN,Chicago-IL,0,106,1,480,199805,1156598,17529224
MCI,DFW,Kansas City-MO,Dallas-TX,81,132,1,460,200108,1865245,10709246
MSP,TUS,Minneapolis-MN,Tucson-AZ,129,129,1,1298,200912,3269814,1020200
FLL,DAY,Fort Lauderdale-FL,Dayton-OH,0,0,1,981,200404,5362678,845594
ORD,TPA,Chicago-IL,Tampa-FL,168,182,1,1012,199303,16876600,2132804
CHS,BGR,Charleston-SC,Bangor-ME,0,0,7,1018,200905,659191,149419
OAK,PUB,Oakland-CA,Pueblo-CO,0,0,1,966,200502,4149607,149677
SAT,ORD,San Antonio-TX,Chicago-IL,247,330,3,1041,200510,1878120,18724160
DTW,ATL,Detroit-MI,Atlanta-GA,0,68,1,594,200812,8847562,5385586
MSP,BOS,Minneapolis-MN,Boston-MA,130,146,1,1124,199511,2725644,8357434
LNK,BOS,Lincoln-NE,Boston-MA,123,130,1,1333,200309,278417,8916374
ILN,EWR,Wilmington-OH,Newark-NJ,0,0,41,520,200311,41441,18671320
PHL,TOL,Philadelphia-PA,Toledo-OH,0,0,3,464,200610,11761824,673647
ITH,BUF,Ithaca-NY,Buffalo-NY,0,0,1,120,199801,97239,1151490
LAX,ORD,Los Angeles-CA,Chicago-IL,0,0,1,1745,200312,25434866,18572324
ROC,YIP,Rochester-NY,Detroit-MI,0,0,1,305,200108,1041069,8958464
PHX,ATL,Phoenix-AZ,Atlanta-GA,1206,1364,11,1587,200709,4175595,5267527
ELP,TOL,El Paso-TX,Toledo-OH,0,0,2,1417,200712,727828,675351
YIP,YIP,Detroit-MI,Detroit-MI,0,0,1,0,200406,8996622,8996622
FOE,EKO,Topeka-KS,Elko-NV,111,124,1,1075,199406,219036,41668
MCO,MDW,Orlando-FL,Chicago-IL,713,732,6,989,200404,1866597,18664180
SFO,MDW,San Francisco-CA,Chicago-IL,124,137,1,1855,200809,8520472,19031272
RFD,EKO,Rockford-IL,Elko-NV,96,124,1,1382,199404,297781,41668
LRD,ADS,Laredo-TX,Dallas-TX,0,0,1,404,200404,215775,11379964
OGG,ORD,Kahului-HI,Chicago-IL,207,212,1,4184,200302,134742,18572324
MEM,TPA,Memphis-TN,Tampa-FL,0,0,1,656,200603,1280666,2684639
EWR,AUS,Newark-NJ,Austin-TX,299,471,3,1504,200812,18968501,1654100
SAT,DFW,San Antonio-TX,Dallas-TX,20309,30015,216,247,199408,1521877,8613622
SEA,EWR,Seattle-WA,Newark-NJ,331,342,2,2401,200809,6713274,18968501
SPS,LAW,Wichita Falls-TX,Lawton-OK,27,90,3,40,200002,151584,114675
PHX,EKO,Phoenix-AZ,Elko-NV,96,124,1,550,199905,3013696,47319
OAK,FAT,Oakland-CA,Fresno-CA,0,0,23,152,200710,4202186,889888
PBI,BGR,West Palm Beach-FL,Bangor-ME,0,0,1,1398,199610,4543436,145702
LAN,FNT,Lansing-MI,Flint-MI,1135,4140,90,45,199307,442261,431755
BWI,DAL,Baltimore-MD,Dallas-TX,64,68,1,1209,200907,2690886,12895230
PIT,DFW,Pittsburgh-PA,Dallas-TX,13375,14490,207,1068,200707,2357141,12313304
PDX,AUS,Portland-OR,Austin-TX,136,136,1,1715,200701,2163577,1594525
OKC,DTW,Oklahoma City-OK,Detroit-MI,3,122,1,900,199303,1006334,8711888
CVG,TPA,Cincinnati-OH,Tampa-FL,67,160,1,773,200903,2171896,2747272
PHL,ALB,Philadelphia-PA,Albany-NY,6992,12852,102,212,200206,11511748,833752
TUL,DAY,Tulsa-OK,Dayton-OH,0,142,1,685,199203,782591,856638
DAY,EWR,Dayton-OH,Newark-NJ,74,74,1,533,200709,839563,18901167
BDL,MDW,Hartford-CT,Chicago-IL,10388,12559,92,777,200707,1186341,18903872
GSP,DTW,Greenville-SC,Detroit-MI,158,312,4,508,200104,567887,8958464
RIC,MIA,Richmond-VA,Miami-FL,1463,1550,31,826,200807,1227115,11003504
ESF,MLU,Alexandria-LA,Monroe-LA,39,276,6,78,199503,144877,167974
PDX,MDW,Portland-OR,Chicago-IL,2641,3151,23,1751,200902,2241841,19161134
TUL,ORD,Tulsa-OK,Chicago-IL,643,1799,12,585,199311,790683,16876600
OAK,FAT,Oakland-CA,Fresno-CA,0,0,4,152,200803,4260236,903133
ACY,TPA,Atlantic City-NJ,Tampa-FL,473,480,4,914,199304,230561,2132804
LGA,OMA,New York-NY,Omaha-NE,65,122,1,1148,199008,33737966,687569
PIT,TUS,Pittsburgh-PA,Tucson-AZ,140,182,1,1798,200003,2429023,848521
PNS,ATL,Pensacola-FL,Atlanta-GA,24152,34364,242,272,200408,440052,4802300
GYY,AFW,Gary-IN,Dallas-TX,0,0,1,806,200505,9362080,11632814
FLL,DTW,Fort Lauderdale-FL,Detroit-MI,85,100,1,1127,199007,4074690,8503650
PHX,BOS,Phoenix-AZ,Boston-MA,77,124,1,2300,199904,3013696,8550938
YNG,YIP,Youngstown-OH,Detroit-MI,0,0,3,163,200506,580716,8988796
BNA,DAL,Nashville-TN,Dallas-TX,0,0,1,623,200302,1386743,11164066
CLE,TOL,Cleveland-OH,Toledo-OH,1443,2166,114,102,199905,2117837,650257
DFW,MDW,Dallas-TX,Chicago-IL,564,740,4,797,200605,11998822,18797710
FWA,BUF,Fort Wayne-IN,Buffalo-NY,0,0,2,359,200404,400163,1148714
LRD,EKO,Laredo-TX,Elko-NV,99,122,1,1304,200011,194523,46863
CID,YIP,Cedar Rapids-IA,Detroit-MI,0,173,1,421,200310,243094,8985512
ABQ,EKO,Albuquerque-NM,Elko-NV,561,620,5,640,199412,656887,41668
SEA,RNO,Seattle-WA,Reno-NV,64,122,1,564,200601,6519890,402383
PHX,EUG,Phoenix-AZ,Eugene-OR,143,150,1,952,200210,3496957,327394
IND,ATL,Indianapolis-IN,Atlanta-GA,19440,25560,180,432,200105,1556076,4432950
SLC,TUL,Salt Lake City-UT,Tulsa-OK,397,447,3,926,199607,882467,807864
PUW,EUG,Pullman-WA,Eugene-OR,2,37,1,348,200711,41084,344812
MSN,EKO,Madison-WI,Elko-NV,189,244,2,1366,200001,504044,46863
OKC,AUS,Oklahoma City-OK,Austin-TX,17,94,1,351,199101,980703,874516
TWF,EKO,Twin Falls-ID,Elko-NV,124,124,1,133,199302,73110,40259
DTW,MDW,Detroit-MI,Chicago-IL,56,138,1,229,200608,8969084,18797710
LGA,BGR,New York-NY,Bangor-ME,0,37,1,378,200508,37596228,147020
BNA,EWR,Nashville-TN,Newark-NJ,127,183,1,748,200811,1556368,18968501
ILN,MIA,Wilmington-OH,Miami-FL,0,0,9,967,200502,42063,10886318
ATL,MOB,Atlanta-GA,Mobile-AL,79,150,1,302,200808,5385586,409132
RDU,MDW,Raleigh-NC,Chicago-IL,122,122,1,632,199909,743402,17655010
CLT,ALB,Charlotte-NC,Albany-NY,38,50,1,645,200504,1519448,846357
TUL,MIA,Tulsa-OK,Miami-FL,0,0,1,1168,200207,874815,10425204
DFW,EKO,Dallas-TX,Elko-NV,202,248,2,1170,200012,10392376,46863
TOL,MIA,Toledo-OH,Miami-FL,0,0,1,1107,200908,672220,11094102
MEM,LRD,Memphis-TN,Laredo-TX,0,0,2,762,200312,1238075,210229
FOE,EKO,Topeka-KS,Elko-NV,80,124,1,1075,199511,220578,42918
GPT,CAK,Gulfport-MS,Akron-OH,114,120,1,841,200809,236155,699954
BRO,TOL,Brownsville-TX,Toledo-OH,0,0,4,1332,200309,357097,669292
IAD,BOS,Washington-DC,Boston-MA,72,147,1,413,199610,8857302,8407438
SAN,DTW,San Diego-CA,Detroit-MI,5708,6068,41,1956,200608,2947222,8969084
